gene,pvalue
BCL9L,0.06774429121859765
PTPRA,0.06774429121859765
PKIG,0.06774429121859765
TP53I13,0.06774429121859765
CCDC47,0.06774429121859765
SCN3B,0.06774429121859765
CNPY2,0.06774429121859765
AKTIP,0.06774429121859765
PFKP,0.06774429121859765
PRDM4,0.06774429121859765
OTULINL,0.06774429121859765
PRDX6-AS1,0.06774429121859765
LRRC8A,0.06774429121859765
PFN4,0.06774429121859765
SLC23A3,0.06774429121859765
TRIB3,0.06774429121859765
FAM20A,0.06774429121859765
RSPH1,0.06774429121859765
C6orf223,0.06774429121859765
MRPL54,0.06774429121859765
SBDS,0.06774429121859765
ZDHHC24,0.06774429121859765
SPEF1,0.06774429121859765
TMEM184C,0.06774429121859765
ZNF618,0.06774429121859765
CYTIP,0.06774429121859765
SPINDOC,0.06774429121859765
SETD4,0.06774429121859765
INAFM1,0.06774429121859765
PHACTR4,0.06774429121859765
TBC1D8,0.06774429121859765
AC132219.2,0.06774429121859765
ZNF763,0.06774429121859765
CLASRP,0.06774429121859765
SUV39H2,0.06774429121859765
ELL2,0.06774429121859765
FANK1,0.06774429121859765
STX7,0.06774429121859765
PTER,0.06774429121859765
DIP2C,0.06774429121859765
CENPM,0.06774429121859765
KHSRP,0.06774429121859765
FAM174B,0.06774429121859765
NOC3L,0.06774429121859765
XCR1,0.06839746508137164
LINC01781,0.06861129339796483
LINC01234,0.06891231124815317
AC092835.1,0.06907723327851795
GRPR,0.06913170951526952
AL713852.1,0.06913170951526952
AL513320.1,0.06914684237889235
RPSAP52,0.06915592221693317
ATP5PDP4,0.06916046216963895
IGLV1-47,0.06916046216963895
AC093484.4,0.06916046216963895
AL358852.1,0.06916046216963895
AC009237.14,0.06916046216963895
AL390719.1,0.06916197549219583
RAB6A,0.06916197549219583
PINK1-AS,0.06916197549219583
MT-TP,0.06916197549219583
TPM1,0.06916197549219583
IQCD,0.06916197549219583
ZNF44,0.06916197549219583
AARS1,0.06916197549219583
ZSWIM4,0.06916197549219583
UBE2D1,0.06916197549219583
ZMAT2,0.06916197549219583
DNAI4,0.06916197549219583
SENP5,0.06916197549219583
RPL26P19,0.06916197549219583
HEMK1,0.06916197549219583
NOM1,0.06916197549219583
TSPY26P,0.06916197549219583
OTUD1,0.06916197549219583
CFAP57,0.06916197549219583
TRIM62,0.06916197549219583
TXNDC11,0.06916197549219583
SLC38A3,0.06916197549219583
USP38,0.06916197549219583
MEGF9,0.06916197549219583
ZFYVE1,0.06916197549219583
SAMD12-AS1,0.06916197549219583
ZFYVE27,0.06916197549219583
NID2,0.06916197549219583
AP003307.1,0.06916197549219583
DERL3,0.06916197549219583
PLAC8,0.06916197549219583
USP1,0.06916197549219583
PRUNE2,0.06916197549219583
PLA2G2C,0.06916197549219583
AC012615.6,0.06916197549219583
SNX19,0.06916197549219583
MRPL10,0.06916197549219583
THBS3-AS1,0.06916197549219583
GPRC5D-AS1,0.06916197549219583
LY96,0.06916197549219583
INTS7,0.06916197549219583
NF1,0.06916197549219583
HSH2D,0.06916197549219583
LIMCH1,0.06916197549219583
MORN1,0.06916197549219583
B3GLCT,0.06916197549219583
MIR762HG,0.06916197549219583
CRKL,0.06916197549219583
AP003119.2,0.06987838200896869
ASCL1,0.07012417181757444
AC022211.3,0.07057331404039646
LINC02086,0.07057331404039646
ERVE-1,0.07057331404039646
HLA-F-AS1,0.07057331404039646
AIM2,0.07060240753769285
CCDC169,0.0706039387968239
CDCP1,0.0706039387968239
CEBPA-DT,0.0706039387968239
CHADL,0.0706039387968239
NT5C2,0.0706039387968239
IFFO2,0.0706039387968239
NDUFA8,0.0706039387968239
IGHG3,0.0706039387968239
POLR2B,0.0706039387968239
MACROD1,0.0706039387968239
MAGED1,0.0706039387968239
ANGPT1,0.0706039387968239
ANK3,0.0706039387968239
SPTY2D1,0.0706039387968239
CLDN7,0.0706039387968239
SPIDR,0.0706039387968239
APPL2,0.0706039387968239
MEGF11,0.0706039387968239
HIGD1A,0.0706039387968239
SLC25A19,0.0706039387968239
HCLS1,0.0706039387968239
RBM15B,0.0706039387968239
BRI3BP,0.0706039387968239
TMEM199,0.0706039387968239
RARS1,0.0706039387968239
TNFRSF11A,0.0706039387968239
SEPHS2,0.0706039387968239
ZMAT3,0.0706039387968239
ZFPM1,0.0706039387968239
EOMES,0.0706039387968239
ZNHIT1,0.0706039387968239
PIK3C2A,0.0706039387968239
ABCC5,0.0706039387968239
WDR93,0.0706039387968239
REEP3,0.0706039387968239
AC068338.2,0.0706039387968239
VIPR2,0.0706039387968239
EFCAB11,0.0706039387968239
PECR,0.0706039387968239
ZSWIM7,0.0706039387968239
IPMK,0.0706039387968239
TRPM6,0.0706039387968239
KLF15,0.0706039387968239
LAPTM5,0.0706039387968239
CDH22,0.0708936933549144
AC107071.1,0.07131871267029749
SRP9P1,0.07150668213118497
KCNE1B,0.07166531928988758
MGARP,0.07201624696441941
TPT1P6,0.07201624696441941
IGHV2-5,0.07201624696441941
OR7E122P,0.07204405728028805
AP000813.1,0.07206427197536222
FAM90A1,0.07206427197536222
AL512625.3,0.07206891965841872
AC046143.1,0.0720704688900714
SNW1,0.0720704688900714
CCNT1,0.0720704688900714
COX10,0.0720704688900714
GRM8,0.0720704688900714
ARHGEF3,0.0720704688900714
GTF3A,0.0720704688900714
TRIM52,0.0720704688900714
PSTK,0.0720704688900714
TTC8,0.0720704688900714
ARMC6,0.0720704688900714
ENPP4,0.0720704688900714
PTGER4,0.0720704688900714
TBL1X,0.0720704688900714
SIRT1,0.0720704688900714
TBC1D13,0.0720704688900714
NCOA6,0.0720704688900714
CALM1,0.0720704688900714
COPA,0.0720704688900714
RAB3B,0.0720704688900714
INPP5K,0.0720704688900714
ASPRV1,0.0720704688900714
RBM6,0.0720704688900714
GMPR2,0.0720704688900714
CCZ1,0.0720704688900714
UGCG,0.0720704688900714
LINC01238,0.0720704688900714
RBSN,0.0720704688900714
LINC02846,0.0720704688900714
CCDC86,0.0720704688900714
SEMA4G,0.0720704688900714
PER2,0.0720704688900714
C3orf62,0.0720704688900714
EDEM3,0.0720704688900714
UBXN6,0.0720704688900714
GGTA1,0.0720704688900714
HLA-DQA1,0.0720704688900714
PLBD2,0.0720704688900714
AC106795.2,0.0720704688900714
AC005083.1,0.0720704688900714
DNER,0.0720704688900714
SGTA,0.0720704688900714
SH2B2,0.0720704688900714
FUBP1,0.0720704688900714
AC079414.3,0.0720704688900714
BRF1,0.0720704688900714
CENPQ,0.0720704688900714
MRPL28,0.0720704688900714
SMDT1,0.0720704688900714
TMSB4X,0.0720704688900714
PPM1L,0.0720704688900714
LINC01411,0.07236745947736721
B3GALT2,0.07268448044273813
CCL19,0.07279745434849602
PAK3,0.07281147833603199
AC021037.1,0.07281147833603199
IGHV1-69-2,0.07303308165445273
TEX15,0.07319065372130727
CRISP3,0.07321710418750321
GJA3,0.07355558517248267
KIAA2012,0.07355558517248267
H3P14,0.07356028687011552
IMPG2,0.07356028687011552
AC073332.1,0.07356185410610129
STK24,0.07356185410610129
S100A8,0.07356185410610129
PARPBP,0.07356185410610129
ARPC3,0.07356185410610129
HK2,0.07356185410610129
SMG1P7,0.07356185410610129
SPATA25,0.07356185410610129
UBQLNL,0.07356185410610129
RHOA,0.07356185410610129
ST6GALNAC1,0.07356185410610129
NMNAT2,0.07356185410610129
JUNB,0.07356185410610129
UBR4,0.07356185410610129
APBB1,0.07356185410610129
IPO8,0.07356185410610129
PMAIP1,0.07356185410610129
DLST,0.07356185410610129
TMEM220,0.07356185410610129
ABTB2,0.07356185410610129
TIGD1,0.07356185410610129
NUP88,0.07356185410610129
GLUL,0.07356185410610129
TET3,0.07356185410610129
TEKT3,0.07356185410610129
SHC4,0.07356185410610129
RPL7AP30,0.07356185410610129
MAP4K3,0.07356185410610129
FAHD1,0.07356185410610129
AC008608.2,0.07356185410610129
RABIF,0.07356185410610129
ZNF487,0.07356185410610129
PDIA3P1,0.07356185410610129
ROPN1L,0.07356185410610129
Z83745.1,0.07356185410610129
ERP29,0.07356185410610129
CFAP74,0.07356185410610129
TAF1C,0.07356185410610129
MFHAS1,0.07356185410610129
BAK1,0.07356185410610129
CLK1,0.07356185410610129
RPS3AP47,0.07356185410610129
EXOSC2,0.07356185410610129
BIK,0.07356185410610129
PAG1,0.07356185410610129
SNCB,0.07359993327883901
SPRR2D,0.07391460893506904
CHIA,0.07415281716602726
ANKRD7,0.07421714173658418
AQP4-AS1,0.07431538138217207
FOXI1,0.07441593963540152
IGHV4-28,0.07472965988898357
AL162411.1,0.07479340039234898
SYCP2L,0.07488816159906417
AP000553.2,0.07488816159906417
AC027271.1,0.0749896105318412
LINC00578,0.07507204222635806
STAC,0.07507679802137922
C1GALT1C1L,0.07507679802137922
KCNMB2-AS1,0.07507679802137922
KCNT1,0.07507679802137922
LINC00235,0.07507679802137922
TUBG1,0.07507838328929194
MAML2,0.07507838328929194
TNRC6C,0.07507838328929194
NPDC1,0.07507838328929194
TSPAN31,0.07507838328929194
FAM135A,0.07507838328929194
BAIAP3,0.07507838328929194
ZNF512,0.07507838328929194
SLC23A2,0.07507838328929194
CCDC174,0.07507838328929194
HTRA2,0.07507838328929194
MFSD12,0.07507838328929194
DPEP2,0.07507838328929194
HNRNPM,0.07507838328929194
LPIN3,0.07507838328929194
SKP1,0.07507838328929194
NCOR1,0.07507838328929194
PI4KA,0.07507838328929194
SIPA1,0.07507838328929194
OPHN1,0.07507838328929194
ZNF384,0.07507838328929194
TPX2,0.07507838328929194
ACTN1,0.07507838328929194
NDE1,0.07507838328929194
LFNG,0.07507838328929194
LINC00467,0.07507838328929194
RNF213-AS1,0.07507838328929194
BRIP1,0.07507838328929194
A4GALT,0.07507838328929194
AL033519.3,0.07507838328929194
PRKRIP1,0.07507838328929194
ANXA7,0.07507838328929194
AAR2,0.07507838328929194
MRC2,0.07507838328929194
FTH1P20,0.07507838328929194
UCHL5,0.07507838328929194
USP10,0.07507838328929194
TMEM260,0.07507838328929194
LINC01963,0.07507838328929194
AL606834.2,0.07507838328929194
SP1,0.07507838328929194
GHR,0.07507838328929194
PRDM10,0.07507838328929194
PTPN11,0.07507838328929194
EEF1A1P5,0.07507838328929194
GNRH1,0.07507838328929194
RPL18,0.07507838328929194
CFAP157,0.07507838328929194
DACH1,0.07507838328929194
MMP9,0.07507838328929194
SLMAP,0.07507838328929194
VWA1,0.07507838328929194
POSTN,0.07507838328929194
NRK,0.07512090486541347
HOXA-AS3,0.07572267848142146
AC006330.1,0.07584457296244444
MS4A15,0.0760368165199541
POPDC3,0.07642795546033111
AP001029.2,0.07642795546033111
KRT75,0.07655600983614166
AC012313.3,0.0765882794883631
ZNF887P,0.0765882794883631
LINC02814,0.07661874240344002
KLHDC1,0.07662034572657518
TMEM106B,0.07662034572657518
PDP2,0.07662034572657518
EFHB,0.07662034572657518
UQCC3,0.07662034572657518
LINC02363,0.07662034572657518
UCK1,0.07662034572657518
JAGN1,0.07662034572657518
RRAGA,0.07662034572657518
WDR97,0.07662034572657518
REEP5,0.07662034572657518
AC004982.1,0.07662034572657518
PLA2G4C,0.07662034572657518
FANCD2,0.07662034572657518
UBE2L3,0.07662034572657518
CDS2,0.07662034572657518
IGSF21,0.07662034572657518
PEX11G,0.07662034572657518
AC005912.1,0.07662034572657518
LINC01004,0.07662034572657518
TTC9C,0.07662034572657518
AC016739.1,0.07662034572657518
ZFP36L1,0.07662034572657518
DUSP8P5,0.07662034572657518
TPR,0.07662034572657518
LRIF1,0.07662034572657518
FAM117B,0.07662034572657518
DLAT,0.07662034572657518
PLEKHA3,0.07662034572657518
DBH-AS1,0.07662034572657518
SIK2,0.07662034572657518
PRPF4,0.07662034572657518
TCEAL9,0.07662034572657518
C2orf92,0.07662034572657518
BAALC,0.07662034572657518
SFXN1,0.07662034572657518
PTBP3,0.07662034572657518
PPP1R12A,0.07662034572657518
SV2A,0.07662034572657518
CFAP94,0.07662034572657518
RPL3P2,0.07662034572657518
HLA-DMA,0.07662034572657518
DANCR,0.07662034572657518
TIMM10B,0.07662034572657518
IGKJ4,0.07713493014903769
IGHV1-69D,0.07713493014903769
RPS28P4,0.07728019874801251
LRRIQ4,0.07734452300925858
LINC00426,0.07738483138746124
AC138207.5,0.07739934256361759
FOXA3,0.07815560330467279
AC010809.2,0.07817181714634777
MOV10L1,0.07818154549479092
AC022706.1,0.07818154549479092
MIR25,0.07818154549479092
PROZ,0.07818154549479092
PLPPR3,0.07818640968120319
SLC35D1,0.07818803107847794
PBX2,0.07818803107847794
AL031282.2,0.07818803107847794
DTNA,0.07818803107847794
ARMC2,0.07818803107847794
FAM66C,0.07818803107847794
TRPM2-AS,0.07818803107847794
RPL7P23,0.07818803107847794
MAFB,0.07818803107847794
GFER,0.07818803107847794
TBL2,0.07818803107847794
PBRM1,0.07818803107847794
NOTCH1,0.07818803107847794
ASXL1,0.07818803107847794
S100A2,0.07818803107847794
SMC6,0.07818803107847794
TUT1,0.07818803107847794
DIP2B,0.07818803107847794
ECT2L,0.07818803107847794
CAND1,0.07818803107847794
AL035461.2,0.07818803107847794
PTPMT1,0.07818803107847794
ALDH1A3,0.07818803107847794
INPP4A,0.07818803107847794
CLUH,0.07818803107847794
MCTP1,0.07818803107847794
SH3GLB1,0.07818803107847794
SAMD3,0.07818803107847794
GPN3,0.07818803107847794
CIRBP,0.07818803107847794
FAM118A,0.07818803107847794
ANKEF1,0.07818803107847794
PIP5K1C,0.07818803107847794
GON4L,0.07818803107847794
HOMER1,0.07818803107847794
PIM3,0.07818803107847794
BLZF1,0.07818803107847794
TCP11L2,0.07818803107847794
MT-ATP8,0.07818803107847794
KIF1A,0.07818803107847794
CALCOCO1,0.07818803107847794
GABARAP,0.07818803107847794
AL049873.1,0.07818803107847794
RRM1,0.07818803107847794
MFSD2A,0.07818803107847794
CUBN,0.07818803107847794
WASH7P,0.07844414236857143
AC104461.1,0.07872647970527187
TCEA1P2,0.07892454550432196
SLC26A7,0.0789799800111718
C8B,0.07928033590518042
TNFSF18,0.0795123746728405
AC090912.1,0.07972434767359823
COL11A1,0.07974893970936578
RPSAP12,0.07977517136909808
AC006116.7,0.07977517136909808
LINC01515,0.0797817293088751
RAB22A,0.0797817293088751
CAPN10,0.0797817293088751
ABI1,0.0797817293088751
FAM184A,0.0797817293088751
FAR1,0.0797817293088751
GET4,0.0797817293088751
SHC1,0.0797817293088751
AC007114.1,0.0797817293088751
MORF4L1,0.0797817293088751
ORC5,0.0797817293088751
AC010245.2,0.0797817293088751
LINC00685,0.0797817293088751
GIPR,0.0797817293088751
SLC31A1,0.0797817293088751
FBXO45,0.0797817293088751
AC016876.3,0.0797817293088751
KCNS1,0.0797817293088751
SDHAF2,0.0797817293088751
XAB2,0.0797817293088751
HLA-B,0.0797817293088751
PDHB,0.0797817293088751
CARMN,0.0797817293088751
ACTR8,0.0797817293088751
CITED4,0.0797817293088751
DNAJA4,0.0797817293088751
RMDN2,0.0797817293088751
DARS-AS1,0.0797817293088751
DESI2,0.0797817293088751
HVCN1,0.0797817293088751
AC139795.2,0.0797817293088751
TOP1,0.0797817293088751
GAK,0.0797817293088751
E2F1,0.0797817293088751
LYSMD1,0.0797817293088751
SSC5D,0.0797817293088751
OXCT1-AS1,0.0798383947661781
AL160272.1,0.0798383947661781
AC002059.1,0.08047354403715046
AC008443.4,0.08057193861224171
PTP4A2P1,0.08058677539841161
ORM1,0.08103707055641346
XIRP1,0.08130890640598212
MNX1,0.08136857898889512
OR2A7,0.08139510027788281
DPYSL2,0.0814017306134646
AC119403.1,0.0814017306134646
GPR161,0.0814017306134646
CHUK,0.0814017306134646
ATP10D,0.0814017306134646
ACBD7,0.0814017306134646
LINC-PINT,0.0814017306134646
IGFBP7,0.0814017306134646
TFPT,0.0814017306134646
RPS4XP13,0.0814017306134646
OMA1,0.0814017306134646
BMPR1A,0.0814017306134646
TOB2,0.0814017306134646
SLAIN2,0.0814017306134646
NPM2,0.0814017306134646
BMP7,0.0814017306134646
SMAD2,0.0814017306134646
GLIS2,0.0814017306134646
ANKRD13A,0.0814017306134646
USPL1,0.0814017306134646
CCDC85C,0.0814017306134646
UBR2,0.0814017306134646
CAPZA2,0.0814017306134646
MMS19,0.0814017306134646
HSPA14,0.0814017306134646
MYADM,0.0814017306134646
TINAGL1,0.0814017306134646
GNPNAT1,0.0814017306134646
ALG2,0.0814017306134646
UBE2T,0.0814017306134646
AC068338.3,0.0814017306134646
SEPTIN8,0.0814017306134646
TMEM190,0.08210995474969915
PROK2,0.08211323926513564
SPSB4,0.08220501929928957
GHRL,0.08222001901430437
LINC02145,0.08224916639715307
SHOC1,0.08267967539552946
IGLJ2,0.08290756770009543
USH1G,0.08290756770009543
TPM4,0.08304832534697366
TMEM115,0.08304832534697366
C1orf216,0.08304832534697366
IGKV3-11,0.08304832534697366
TPI1P2,0.08304832534697366
MXRA5,0.08304832534697366
AL117379.1,0.08304832534697366
SEC22C,0.08304832534697366
C12orf29,0.08304832534697366
ZNF583,0.08304832534697366
TMEM263,0.08304832534697366
AL162430.1,0.08304832534697366
HADHB,0.08304832534697366
KRT80,0.08304832534697366
HCAR1,0.08304832534697366
PLEKHO1,0.08304832534697366
FAM160A1,0.08304832534697366
ZNF850,0.08304832534697366
AIFM3,0.08304832534697366
TRAFD1,0.08304832534697366
LRRC27,0.08304832534697366
PTPRS,0.08304832534697366
AC133435.1,0.08304832534697366
RCN1,0.08304832534697366
OSBPL11,0.08304832534697366
KCNG1,0.08304832534697366
CHMP4C,0.08304832534697366
PARK7,0.08304832534697366
IQGAP1,0.08304832534697366
LPCAT3,0.08304832534697366
WDR61,0.08304832534697366
AL049840.5,0.08304832534697366
MCAM,0.08304832534697366
RIC1,0.08304832534697366
EIF4BP6,0.08304832534697366
GPR107,0.08304832534697366
CDC42-AS1,0.08304832534697366
GALNT18,0.08304832534697366
NMNAT3,0.08304832534697366
HLA-DRB1,0.08304832534697366
PYGB,0.08304832534697366
SYN2,0.08304832534697366
ARCN1,0.08304832534697366
SLC38A6,0.08304832534697366
AL359715.3,0.08304832534697366
ESD,0.08304832534697366
AP000769.1,0.08304832534697366
SCAF8,0.08304832534697366
TBC1D5,0.08304832534697366
DSC2,0.08304832534697366
KCTD21,0.08304832534697366
KCTD7,0.08304832534697366
AC098476.1,0.08360370254143852
SLC5A2,0.08386483859926168
MMP21,0.08388000127005553
AC004232.2,0.08388000127005553
GDF6,0.08414525960682503
FAM81B,0.0846625210542197
LINC00475,0.08468792804719749
TDRD12,0.08471502877693567
SLC35F1,0.0847201101564525
FBN1,0.08472180394910792
GEMIN4,0.08472180394910792
NT5E,0.08472180394910792
FOSL2,0.08472180394910792
FUT8,0.08472180394910792
ELOVL1,0.08472180394910792
PYY,0.08472180394910792
CSE1L,0.08472180394910792
GOLGA8B,0.08472180394910792
GJC2,0.08472180394910792
DBT,0.08472180394910792
DROSHA,0.08472180394910792
RAP2C-AS1,0.08472180394910792
DCAF13,0.08472180394910792
CNP,0.08472180394910792
PGR,0.08472180394910792
RAD21,0.08472180394910792
NXPE3,0.08472180394910792
RET,0.08472180394910792
FAM222B,0.08472180394910792
HEPH,0.08472180394910792
AC010343.1,0.08472180394910792
STK11,0.08472180394910792
SRCAP,0.08472180394910792
SRRM1,0.08472180394910792
SNRPB2,0.08472180394910792
ZNF69,0.08472180394910792
XPO7,0.08472180394910792
ADAMTS4,0.08472180394910792
JRK,0.08472180394910792
AC009054.2,0.08472180394910792
AC021148.2,0.08472180394910792
CBWD5,0.08472180394910792
MARCHF7,0.08472180394910792
SLC6A20,0.08472180394910792
HMGXB4,0.08472180394910792
TMEM62,0.08472180394910792
MRPS10,0.08472180394910792
TNFRSF1B,0.08472180394910792
TMEM91,0.08472180394910792
MSI2,0.08472180394910792
SLC12A2,0.08472180394910792
CDIPT,0.08472180394910792
CCNL2,0.08472180394910792
AP002748.4,0.08472180394910792
TRPC1,0.08472180394910792
CD244,0.08472180394910792
SLC23A1,0.08472180394910792
RNF2,0.08472180394910792
METTL7B,0.08472180394910792
AACS,0.08472180394910792
AL138762.1,0.08472180394910792
AP4B1,0.08472180394910792
THAP7,0.08472180394910792
TMEM8B,0.08472180394910792
TATDN2P2,0.08472180394910792
ZNF606,0.08472180394910792
C1D,0.08472180394910792
SCAI,0.08472180394910792
ZNF350-AS1,0.08472180394910792
AC254562.3,0.08472180394910792
IL20RB,0.08472180394910792
AVPR1A,0.08472180394910792
AC116562.3,0.08479388397335257
SERPINB7,0.085023157564136
GRIA3,0.08508168665830702
AC019117.1,0.08546371761350921
AC074138.1,0.08550911570000996
RPL31P49,0.08556701262443298
ATP5F1EP2,0.08556701262443298
DYDC1,0.08561518327690731
LRTM2,0.08579929313345142
IGLV10-54,0.08588337998363148
IGKV1D-16,0.08589824169380983
C2orf73,0.08593283376794941
AC018553.1,0.08604582742837183
HMGN1P38,0.086362540284824
DSC3,0.08640533791470804
AC092198.1,0.08641560929415154
CRYZ,0.08642245686925461
TRMT6,0.08642245686925461
TFAP2A-AS1,0.08642245686925461
UBLCP1,0.08642245686925461
TRIP13,0.08642245686925461
RAB3IP,0.08642245686925461
CHL1,0.08642245686925461
FLNC,0.08642245686925461
FAF2,0.08642245686925461
C8orf37,0.08642245686925461
TSPAN14,0.08642245686925461
ADIPOR1,0.08642245686925461
AC015726.1,0.08642245686925461
AC020915.2,0.08642245686925461
CCDC153,0.08642245686925461
TLR6,0.08642245686925461
TPGS1,0.08642245686925461
ZNF280D,0.08642245686925461
LINC00641,0.08642245686925461
LRRC37BP1,0.08642245686925461
XRCC2,0.08642245686925461
UBAP1,0.08642245686925461
MICOS13,0.08642245686925461
FKTN,0.08642245686925461
PNPLA8,0.08642245686925461
RCHY1,0.08642245686925461
FER1L4,0.08642245686925461
TSPAN12,0.08642245686925461
MAPRE2,0.08642245686925461
MAP7D2,0.08642245686925461
CEP152,0.08642245686925461
MT3,0.08642245686925461
ATP6AP1L,0.08642245686925461
VBP1,0.08642245686925461
CIPC,0.08642245686925461
ATF7IP,0.08642245686925461
SLC4A2,0.08642245686925461
SYNM,0.08642245686925461
ASNSD1,0.08642245686925461
PCDHB9,0.08642245686925461
VPS50,0.08642245686925461
MT-TL1,0.08642245686925461
SPATA7,0.08642245686925461
LINC01881,0.08642245686925461
TAPBP,0.08642245686925461
PRUNE1,0.08642245686925461
KLHL5,0.08642245686925461
RNF19B,0.08642245686925461
SMIM10L1,0.08642245686925461
APC,0.08642245686925461
TCTEX1D2,0.08642245686925461
TCIM,0.08642245686925461
IDH3B,0.08642245686925461
PTK6,0.08642245686925461
APBB3,0.08642245686925461
IGHV1-24,0.08679084765054869
LINC01842,0.0871385030279253
TPT1P12,0.0871385030279253
ARHGAP27P2,0.08721321106268777
SIGLEC8,0.08726585501574184
DCAF12L1,0.08776995757226039
DPH6-DT,0.08776995757226039
RPL17P34,0.08800525281980905
BOLA2B,0.08814365454790811
RN7SL3,0.08814365454790811
AL031123.5,0.08814884450574303
LRRC20,0.08815057448995345
CUL2,0.08815057448995345
ERGIC2,0.08815057448995345
CCDC74A,0.08815057448995345
TRBV7-2,0.08815057448995345
PKD1L1,0.08815057448995345
MARCHF5,0.08815057448995345
RNF187,0.08815057448995345
SPECC1L,0.08815057448995345
CPTP,0.08815057448995345
AC004801.6,0.08815057448995345
FAM86FP,0.08815057448995345
MITD1,0.08815057448995345
JMJD7-PLA2G4B,0.08815057448995345
RPARP-AS1,0.08815057448995345
RPS4XP2,0.08815057448995345
RPS3AP6,0.08815057448995345
SRPK2,0.08815057448995345
PUM1,0.08815057448995345
MECOM,0.08815057448995345
AL353743.1,0.08815057448995345
CDH13,0.08815057448995345
AC004877.2,0.08815057448995345
RILPL2,0.08815057448995345
ZNF350,0.08815057448995345
GNAS,0.08815057448995345
CPA4,0.08815057448995345
SYNRG,0.08815057448995345
DHRS4-AS1,0.08815057448995345
IGKJ1,0.08815057448995345
ARID1A,0.08815057448995345
ZNF419,0.08815057448995345
UBTD2,0.08815057448995345
ZNF543,0.08815057448995345
IRX3,0.08815057448995345
FUCA1,0.08815057448995345
LYPD3,0.08815057448995345
HLA-K,0.08815057448995345
RIPOR2,0.08815057448995345
AC087343.1,0.08815057448995345
DNAJC14,0.08815057448995345
MYNN,0.08815057448995345
CDCA8,0.08815057448995345
CD2BP2-DT,0.08815057448995345
EAF1,0.08815057448995345
FBXO10,0.08815057448995345
SLC48A1,0.08815057448995345
TMEM59L,0.08815057448995345
DNAH6,0.08815057448995345
SUPV3L1,0.08815057448995345
NUP214,0.08815057448995345
KIF12,0.08815057448995345
TUBGCP6,0.08815057448995345
HCG11,0.08815057448995345
LINC00174,0.08815057448995345
EXPH5,0.08815057448995345
IGKV3D-11,0.08821206597527123
TMC3,0.08852762157116689
GIMAP5,0.08887894163811189
SERPIND1,0.08896415679083101
LINC02422,0.08896415679083101
AC092597.1,0.0890076329748191
GGT1,0.08902328424522982
CRTAM,0.08902328424522982
AC244517.1,0.08940645449961716
AC008687.4,0.08969667132496728
LINC00528,0.08987148559428636
HMGA2-AS1,0.08987148559428636
PTGER1,0.08988896638053091
MTHFD1P1,0.08988896638053091
FAM72A,0.08989945479583487
AC137630.2,0.089904698987588
C1orf198,0.08990644704914845
B3GALNT2,0.08990644704914845
AC093827.3,0.08990644704914845
PDGFRL,0.08990644704914845
CORO6,0.08990644704914845
AC092329.4,0.08990644704914845
NCLN,0.08990644704914845
SYTL1,0.08990644704914845
QKI,0.08990644704914845
AL596087.1,0.08990644704914845
GAB3,0.08990644704914845
AL645933.2,0.08990644704914845
STKLD1,0.08990644704914845
STARD4,0.08990644704914845
SSH1,0.08990644704914845
AP002381.2,0.08990644704914845
HIRA,0.08990644704914845
CXADR,0.08990644704914845
ISM1,0.08990644704914845
SEC62,0.08990644704914845
DENND11,0.08990644704914845
DERL2,0.08990644704914845
DUOX1,0.08990644704914845
RBBP8NL,0.08990644704914845
C11orf58,0.08990644704914845
BX890604.1,0.08990644704914845
TOGARAM1,0.08990644704914845
FOXN2,0.08990644704914845
TMEM63B,0.08990644704914845
TUBB2A,0.08990644704914845
MGP,0.08990644704914845
BMPR2,0.08990644704914845
SHMT1,0.08990644704914845
TMEM161B-AS1,0.08990644704914845
C8orf33,0.08990644704914845
TMEM127,0.08990644704914845
POC1A,0.08990644704914845
MFAP3L,0.08990644704914845
SCMH1,0.08990644704914845
AL139384.1,0.08990644704914845
MGA,0.08990644704914845
HMGB1P8,0.08990644704914845
CTH,0.08990644704914845
OTX1,0.08990644704914845
LINC00665,0.08990644704914845
ZNF10,0.08990644704914845
ZNF266,0.08990644704914845
MT1F,0.08990644704914845
FAM210A,0.08990644704914845
KLLN,0.08990644704914845
AC007683.1,0.08990644704914845
CCDC85A,0.08999527095973582
OXGR1,0.09050494377957664
PNPLA5,0.09054831086930072
AC019080.5,0.0907931249776409
AC009902.3,0.09087208613244353
AC098590.1,0.09118519440912116
TLK2P1,0.09139893474505632
NLGN1,0.09139893474505632
EEF1A1P1,0.09162854947405051
AC112694.1,0.09162854947405051
WDR38,0.09168330007230893
AC007342.4,0.091688598441245
LINC01063,0.091688598441245
KLRG1,0.0916903645612345
RHOV,0.0916903645612345
PSENEN,0.0916903645612345
CDC42BPG,0.0916903645612345
STK4,0.0916903645612345
NEDD4,0.0916903645612345
RAB37,0.0916903645612345
OGFR,0.0916903645612345
GATA2,0.0916903645612345
TMED8,0.0916903645612345
LPIN1,0.0916903645612345
PHF13,0.0916903645612345
UBE2V2,0.0916903645612345
NDUFA13,0.0916903645612345
UGP2,0.0916903645612345
ATXN2L,0.0916903645612345
RPL9,0.0916903645612345
TAPBPL,0.0916903645612345
TBC1D20,0.0916903645612345
FIBIN,0.0916903645612345
TENT5C,0.0916903645612345
TBRG1,0.0916903645612345
MSC,0.0916903645612345
