Loss,Accuracy,AUC
0.49425002932548523,0.7058823704719543,0.8428571224212646
0.7677644491195679,0.7647058963775635,0.8055555820465088
1.5682111978530884,0.4375,0.9365078806877136
1.07102632522583,0.5625,0.9206349849700928
0.41152435541152954,0.875,0.9126983880996704
